customer_id,first_name,last_name,email,phone,signup_date
C01227,Alice,Anderson,alice.anderson@example.com,555-4525,2023-04-29
C01228,Eve,Smith,eve.smith@example.com,555-2214,2023-10-02
C01229,Pam,Miller,pam.miller@example.com,555-7311,2023-08-14
C01230,Frank,Walker,frank.walker@example.com,555-7614,2023-03-28
C01231,Ivy,Allen,ivy.allen@example.com,555-4701,2023-07-22
C01232,Pam,Lee,pam.lee@example.com,555-6746,2023-07-16
C01233,Carol,Taylor,carol.taylor@example.com,555-5466,2023-04-08
C01234,Ivy,King,ivy.king@example.com,555-7441,2023-10-05
C01235,Oscar,Brown,oscar.brown@example.com,555-4725,2023-08-28
C01236,Nina,King,nina.king@example.com,555-7345,2023-02-13
C01237,Grace,Walker,grace.walker@example.com,555-1328,2023-09-14
C01238,Ivy,Baker,ivy.baker@example.com,555-8127,2023-11-02
C01239,Eve,Young,eve.young@example.com,555-6662,2023-04-20
C01240,Frank,Walker,frank.walker@example.com,555-1797,2023-11-23
C01241,Grace,Smith,grace.smith@example.com,555-4023,2023-11-05
C01242,Eve,Young,eve.young@example.com,555-2020,2023-12-12
C01243,Alice,Johnson,alice.johnson@example.com,555-6635,2023-02-16
C01244,Jack,Taylor,jack.taylor@example.com,555-4630,2023-08-23
C01245,David,Young,david.young@example.com,555-3256,2023-11-28
C01246,Bob,Scott,bob.scott@example.com,555-7249,2023-11-07
C01247,Carol,Allen,carol.allen@example.com,555-5295,2023-04-12
C01248,Pam,Young,pam.young@example.com,555-2987,2023-01-31
C01249,Laura,Baker,laura.baker@example.com,555-5741,2023-04-07
C01250,Ivy,Walker,ivy.walker@example.com,555-6302,2023-07-07
C01251,Frank,King,frank.king@example.com,555-7066,2023-12-24
C01252,Ivy,Hall,ivy.hall@example.com,555-4766,2023-01-18
C01253,Hank,Johnson,hank.johnson@example.com,555-1112,2023-09-27
C01254,Ivy,Hall,ivy.hall@example.com,555-8911,2023-04-18
C01255,Eve,Lee,eve.lee@example.com,555-9856,2023-11-20
C01256,Oscar,Baker,oscar.baker@example.com,555-6949,2023-06-24
C01257,Grace,Scott,grace.scott@example.com,555-5118,2023-01-14
C01258,Alice,Young,alice.young@example.com,555-9039,2023-04-27
C01259,Carol,Young,carol.young@example.com,555-5225,2023-03-10
C01260,Alice,Allen,alice.allen@example.com,555-1070,2023-06-19
C01261,Oscar,Brown,oscar.brown@example.com,555-1080,2023-11-12
C01262,Carol,King,carol.king@example.com,555-4502,2023-10-15
C01263,Bob,Allen,bob.allen@example.com,555-9088,2023-03-04
C01264,Nina,Baker,nina.baker@example.com,555-8442,2023-02-11
C01265,Mike,Baker,mike.baker@example.com,555-6686,2023-05-28
C01266,Laura,Johnson,laura.johnson@example.com,555-3017,2023-05-16
C01267,Frank,Hill,frank.hill@example.com,555-7517,2023-03-15
C01268,Carol,Baker,carol.baker@example.com,555-6152,2023-07-31
C01269,Hank,Taylor,hank.taylor@example.com,555-4861,2023-01-03
C01270,Alice,Hall,alice.hall@example.com,555-1142,2023-03-16
C01271,Grace,Miller,grace.miller@example.com,555-5658,2023-04-16
C01272,Laura,Allen,laura.allen@example.com,555-3010,2023-03-29
C01273,Eve,Walker,eve.walker@example.com,555-1096,2023-09-02
C01274,Ivy,Anderson,ivy.anderson@example.com,555-9289,2023-01-18
C01275,Hank,Miller,hank.miller@example.com,555-9646,2023-12-22
C01276,Ivy,Taylor,ivy.taylor@example.com,555-5596,2023-07-22
C01277,Alice,King,alice.king@example.com,555-9267,2023-01-31
C01278,Bob,Walker,bob.walker@example.com,555-3472,2023-02-03
C01279,Pam,Young,pam.young@example.com,555-8324,2023-12-26
C01280,Bob,Allen,bob.allen@example.com,555-4923,2023-11-02
C01281,Hank,Smith,hank.smith@example.com,555-6691,2023-08-06
C01282,Frank,Miller,frank.miller@example.com,555-1711,2023-03-30
C01283,Alice,Smith,alice.smith@example.com,555-6758,2023-10-18
C01284,Hank,Walker,hank.walker@example.com,555-2828,2023-10-31
C01285,Ivy,Taylor,ivy.taylor@example.com,555-1147,2023-07-25
C01286,Laura,Miller,laura.miller@example.com,555-7794,2023-07-22
C01287,Pam,Hill,pam.hill@example.com,555-1551,2023-10-06
C01288,Mike,Hall,mike.hall@example.com,555-4440,2023-12-16
C01289,Eve,Taylor,eve.taylor@example.com,555-3344,2023-11-28
C01290,Mike,Brown,mike.brown@example.com,555-4157,2023-02-15
C01291,Carol,Anderson,carol.anderson@example.com,555-5348,2023-02-25
C01292,Grace,Allen,grace.allen@example.com,555-5301,2023-09-24
C01293,Mike,Young,mike.young@example.com,555-3832,2023-05-30
C01294,Nina,Johnson,nina.johnson@example.com,555-6311,2023-08-15
C01295,Grace,Miller,grace.miller@example.com,555-8241,2023-07-22
C01296,Oscar,Smith,oscar.smith@example.com,555-7866,2023-10-22
C01297,Grace,Walker,grace.walker@example.com,555-2147,2023-04-15
C01298,Jack,Allen,jack.allen@example.com,555-8672,2023-08-19
C01299,Bob,Johnson,bob.johnson@example.com,555-8392,2023-05-12
C01300,Oscar,Brown,oscar.brown@example.com,555-7101,2023-08-15
C01301,Carol,Scott,carol.scott@example.com,555-6340,2023-01-14
C01302,Mike,Hall,mike.hall@example.com,555-5489,2023-11-05
C01303,Pam,Johnson,pam.johnson@example.com,555-5166,2023-08-21
C01304,Alice,Miller,alice.miller@example.com,555-3295,2023-11-01
C01305,Alice,Lee,alice.lee@example.com,555-5395,2023-11-16
C01306,Nina,Walker,nina.walker@example.com,555-6131,2023-09-21
C01307,Oscar,Hall,oscar.hall@example.com,555-7446,2023-09-30
C01308,Mike,Walker,mike.walker@example.com,555-3080,2023-10-17
C01309,Nina,Young,nina.young@example.com,555-4030,2023-05-09
C01310,Oscar,Scott,oscar.scott@example.com,555-6198,2023-01-20
C01311,Laura,Lee,laura.lee@example.com,555-9437,2023-03-26
C01312,Carol,Young,carol.young@example.com,555-5002,2023-10-19
C01313,Eve,Lee,eve.lee@example.com,555-3567,2023-05-08
C01314,Grace,Baker,grace.baker@example.com,555-5370,2023-06-09
C01315,Nina,Brown,nina.brown@example.com,555-2564,2023-11-06
C01316,David,Allen,david.allen@example.com,555-2761,2023-11-04
C01317,David,Brown,david.brown@example.com,555-2381,2023-12-21
C01318,Eve,King,eve.king@example.com,555-2461,2023-04-14
C01319,Mike,Smith,mike.smith@example.com,555-1246,2023-04-01
C01320,David,Scott,david.scott@example.com,555-6750,2023-07-18
C01321,Eve,King,eve.king@example.com,555-4353,2023-01-25
C01322,Jack,Brown,jack.brown@example.com,555-1323,2023-08-08
C01323,Jack,Taylor,jack.taylor@example.com,555-2279,2023-02-25
C01324,Mike,Brown,mike.brown@example.com,555-8022,2023-11-12
C01325,Frank,Hall,frank.hall@example.com,555-1815,2023-10-08
C01326,Laura,Anderson,laura.anderson@example.com,555-2452,2023-05-19
C01327,Nina,Smith,nina.smith@example.com,555-6402,2023-10-03
C01328,Frank,Lee,frank.lee@example.com,555-8686,2023-10-21
C01329,David,Young,david.young@example.com,555-2718,2023-12-18
C01330,David,Miller,david.miller@example.com,555-6810,2023-02-15
C01331,Oscar,Walker,oscar.walker@example.com,555-8699,2023-06-29
C01332,Frank,Scott,frank.scott@example.com,555-5188,2023-12-21
C01333,Hank,Miller,hank.miller@example.com,555-1963,2023-11-24
C01334,Ivy,Hill,ivy.hill@example.com,555-8894,2023-05-29
C01335,Laura,Allen,laura.allen@example.com,555-5775,2023-04-16
C01336,Eve,Lee,eve.lee@example.com,555-2427,2023-04-17
C01337,Grace,Hill,grace.hill@example.com,555-5716,2023-04-27
C01338,Carol,Hall,carol.hall@example.com,555-5824,2023-12-14
C01339,Ivy,Hill,ivy.hill@example.com,555-3282,2023-11-21
C01340,Jack,Brown,jack.brown@example.com,555-9552,2023-11-30
C01341,Ivy,Taylor,ivy.taylor@example.com,555-8513,2023-11-09
C01342,Ivy,Walker,ivy.walker@example.com,555-6957,2023-10-12
C01343,Hank,Hill,hank.hill@example.com,555-1910,2023-02-14
C01344,Nina,Allen,nina.allen@example.com,555-6461,2023-11-06
C01345,Eve,Hall,eve.hall@example.com,555-3121,2023-02-03
C01346,Mike,Miller,mike.miller@example.com,555-9950,2023-03-31
C01347,Jack,Baker,jack.baker@example.com,555-2554,2023-07-02
C01348,Laura,Johnson,laura.johnson@example.com,555-5750,2023-07-14
C01349,Nina,Lee,nina.lee@example.com,555-8804,2023-06-25
C01350,Frank,Hall,frank.hall@example.com,555-5999,2023-07-22
C01351,Mike,Johnson,mike.johnson@example.com,555-5593,2023-08-02
C01352,Nina,Miller,nina.miller@example.com,555-3937,2023-04-26
C01353,Alice,Miller,alice.miller@example.com,555-1337,2023-01-17
C01354,David,Brown,david.brown@example.com,555-1154,2023-10-14
C01355,Pam,Young,pam.young@example.com,555-8775,2023-01-05
C01356,Frank,Anderson,frank.anderson@example.com,555-8080,2023-04-15
C01357,Eve,Walker,eve.walker@example.com,555-9191,2023-03-10
C01358,David,Smith,david.smith@example.com,555-8998,2023-12-12
C01359,Grace,Johnson,grace.johnson@example.com,555-4127,2023-07-24
C01360,Oscar,Scott,oscar.scott@example.com,555-5191,2023-01-25
C01361,Mike,Anderson,mike.anderson@example.com,555-2026,2023-08-23
C01362,Carol,Hall,carol.hall@example.com,555-6412,2023-08-21
C01363,Carol,Scott,carol.scott@example.com,555-8637,2023-09-08
C01364,Alice,Hall,alice.hall@example.com,555-3679,2023-05-15
C01365,Alice,Lee,alice.lee@example.com,555-4747,2023-12-11
C01366,Nina,Hall,nina.hall@example.com,555-5889,2023-07-05
C01367,Alice,Scott,alice.scott@example.com,555-4049,2023-04-02
C01368,Pam,Smith,pam.smith@example.com,555-1454,2023-01-23
C01369,Oscar,Anderson,oscar.anderson@example.com,555-8890,2023-03-11
C01370,Jack,Smith,jack.smith@example.com,555-6809,2023-04-18
C01371,David,Hill,david.hill@example.com,555-5980,2023-03-20
C01372,Mike,Baker,mike.baker@example.com,555-1533,2023-06-27
C01373,Grace,Baker,grace.baker@example.com,555-7726,2023-04-17
C01374,Laura,Hill,laura.hill@example.com,555-7025,2023-02-24
C01375,David,Smith,david.smith@example.com,555-8444,2023-11-15
C01376,Mike,King,mike.king@example.com,555-5155,2023-04-21
C01377,Mike,Taylor,mike.taylor@example.com,555-6898,2023-12-01
C01378,Carol,Young,carol.young@example.com,555-3412,2023-06-14
C01379,Ivy,Brown,ivy.brown@example.com,555-9549,2023-08-30
C01380,Grace,Allen,grace.allen@example.com,555-3102,2023-09-20
C01381,Oscar,Lee,oscar.lee@example.com,555-6010,2023-03-18
C01382,Alice,Taylor,alice.taylor@example.com,555-8109,2023-04-08
C01383,Grace,Smith,grace.smith@example.com,555-4756,2023-07-11
C01384,David,Smith,david.smith@example.com,555-4172,2023-03-25
C01385,Nina,Brown,nina.brown@example.com,555-8143,2023-12-27
C01386,Carol,Hall,carol.hall@example.com,555-9508,2023-07-04
C01387,Hank,Brown,hank.brown@example.com,555-4296,2023-05-21
C01388,Nina,Anderson,nina.anderson@example.com,555-8682,2023-05-25
C01389,Eve,King,eve.king@example.com,555-6766,2023-10-16
C01390,Frank,Taylor,frank.taylor@example.com,555-4473,2023-03-03
C01391,Eve,Walker,eve.walker@example.com,555-2456,2023-12-27
C01392,Eve,Hill,eve.hill@example.com,555-4383,2023-05-13
C01393,Bob,Allen,bob.allen@example.com,555-1176,2023-08-19
C01394,Laura,Young,laura.young@example.com,555-3944,2023-11-18
C01395,Mike,Hall,mike.hall@example.com,555-5838,2023-09-19
C01396,Frank,Young,frank.young@example.com,555-6624,2023-03-06
C01397,David,Miller,david.miller@example.com,555-3931,2023-07-12
C01398,Alice,Allen,alice.allen@example.com,555-7636,2023-10-21
C01399,Oscar,Young,oscar.young@example.com,555-3733,2023-12-27
C01400,Carol,Young,carol.young@example.com,555-6379,2023-11-27
C01401,Mike,Miller,mike.miller@example.com,555-1202,2023-01-02
C01402,Laura,Hill,laura.hill@example.com,555-5964,2023-10-07
C01403,Bob,Hill,bob.hill@example.com,555-7131,2023-10-04
C01404,Jack,Johnson,jack.johnson@example.com,555-4232,2023-10-03
C01405,Carol,Hall,carol.hall@example.com,555-1006,2023-05-11
C01406,Oscar,King,oscar.king@example.com,555-5646,2023-12-05
C01407,Bob,Miller,bob.miller@example.com,555-6602,2023-06-13
C01408,Frank,Walker,frank.walker@example.com,555-6644,2023-11-29
C01409,Ivy,Taylor,ivy.taylor@example.com,555-6704,2023-06-02
C01410,Bob,Scott,bob.scott@example.com,555-5397,2023-11-18
C01411,Hank,Walker,hank.walker@example.com,555-2636,2023-07-11
C01412,Mike,King,mike.king@example.com,555-8149,2023-02-05
C01413,Carol,King,carol.king@example.com,555-4243,2023-10-09
C01414,Hank,Baker,hank.baker@example.com,555-5185,2023-03-31
C01415,Ivy,Baker,ivy.baker@example.com,555-2557,2023-10-28
C01416,Hank,Lee,hank.lee@example.com,555-3534,2023-12-20
C01417,Nina,Hall,nina.hall@example.com,555-5582,2023-09-12
C01418,Frank,Johnson,frank.johnson@example.com,555-1368,2023-12-21
C01419,Oscar,Taylor,oscar.taylor@example.com,555-5027,2023-12-06
C01420,Alice,Lee,alice.lee@example.com,555-3051,2023-01-03
C01421,Oscar,Young,oscar.young@example.com,555-7040,2023-08-04
C01422,David,Brown,david.brown@example.com,555-5332,2023-12-07
C01423,Ivy,King,ivy.king@example.com,555-3433,2023-09-24
C01424,Nina,Hall,nina.hall@example.com,555-2372,2023-07-10
C01425,Laura,Hall,laura.hall@example.com,555-4299,2023-11-13
C01426,Alice,Young,alice.young@example.com,555-4321,2023-11-15
C01427,Eve,Scott,eve.scott@example.com,555-5494,2023-01-21
C01428,Eve,Anderson,eve.anderson@example.com,555-6842,2023-05-25
C01429,Eve,Miller,eve.miller@example.com,555-6292,2023-08-26
C01430,Bob,Anderson,bob.anderson@example.com,555-3793,2023-04-28
C01431,Grace,King,grace.king@example.com,555-3131,2023-12-13
C01432,Carol,Anderson,carol.anderson@example.com,555-8441,2023-09-19
C01433,Ivy,Walker,ivy.walker@example.com,555-7680,2023-06-08
C01434,Bob,Scott,bob.scott@example.com,555-8331,2023-02-10
C01435,Grace,Smith,grace.smith@example.com,555-6878,2023-07-01
C01436,Laura,Taylor,laura.taylor@example.com,555-9433,2023-02-22
C01437,Bob,Hall,bob.hall@example.com,555-9944,2023-12-23
C01438,Hank,Hill,hank.hill@example.com,555-6520,2023-04-20
C01439,Carol,Lee,carol.lee@example.com,555-5328,2023-01-16
C01440,Ivy,Anderson,ivy.anderson@example.com,555-3568,2023-12-13
C01441,Eve,Hill,eve.hill@example.com,555-1441,2023-07-02
C01442,Nina,Allen,nina.allen@example.com,555-4770,2023-04-17
C01443,Pam,Miller,pam.miller@example.com,555-6587,2023-05-22
C01444,Carol,Brown,carol.brown@example.com,555-2660,2023-10-13
C01445,Nina,Miller,nina.miller@example.com,555-4909,2023-07-01
C01446,Frank,Hall,frank.hall@example.com,555-3356,2023-10-03
C01447,Eve,Johnson,eve.johnson@example.com,555-8890,2023-09-25
C01448,Nina,King,nina.king@example.com,555-1040,2023-08-17
C01449,Alice,Walker,alice.walker@example.com,555-4514,2023-11-15
C01450,Hank,Allen,hank.allen@example.com,555-6934,2023-07-11
C01451,Carol,Smith,carol.smith@example.com,555-8422,2023-11-21
C01452,Laura,Taylor,laura.taylor@example.com,555-6443,2023-11-10
C01453,Carol,Brown,carol.brown@example.com,555-5260,2023-02-20
C01454,Bob,King,bob.king@example.com,555-4960,2023-10-27
C01455,Frank,Hall,frank.hall@example.com,555-8511,2023-08-14
C01456,Ivy,King,ivy.king@example.com,555-4566,2023-12-05
C01457,Bob,Brown,bob.brown@example.com,555-5839,2023-11-24
C01458,Oscar,Walker,oscar.walker@example.com,555-5579,2023-08-21
C01459,Nina,Taylor,nina.taylor@example.com,555-2097,2023-11-24
C01460,David,Johnson,david.johnson@example.com,555-4386,2023-03-27
C01461,Bob,Young,bob.young@example.com,555-7063,2023-03-25
C01462,Ivy,Hall,ivy.hall@example.com,555-5404,2023-07-11
C01463,Grace,Johnson,grace.johnson@example.com,555-3740,2023-07-10
C01464,Ivy,Allen,ivy.allen@example.com,555-2021,2023-03-16
C01465,Alice,Baker,alice.baker@example.com,555-9625,2023-06-12
C01466,Nina,Miller,nina.miller@example.com,555-9474,2023-07-31
C01467,Laura,Miller,laura.miller@example.com,555-6037,2023-01-19
C01468,David,Lee,david.lee@example.com,555-5230,2023-06-07
C01469,Laura,Allen,laura.allen@example.com,555-9199,2023-11-13
C01470,Eve,Anderson,eve.anderson@example.com,555-5510,2023-06-28
C01471,Nina,Young,nina.young@example.com,555-4443,2023-10-25
C01472,Pam,Taylor,pam.taylor@example.com,555-6090,2023-09-02
C01473,Oscar,Scott,oscar.scott@example.com,555-2308,2023-03-05
C01474,David,Smith,david.smith@example.com,555-4236,2023-08-05
C01475,Bob,Johnson,bob.johnson@example.com,555-7526,2023-02-03
C01476,Carol,Smith,carol.smith@example.com,555-1713,2023-06-04
C01477,Pam,Hill,pam.hill@example.com,555-7611,2023-03-20
C01478,Pam,Miller,pam.miller@example.com,555-1285,2023-10-27
C01479,Hank,Smith,hank.smith@example.com,555-7416,2023-02-23
C01480,Eve,Scott,eve.scott@example.com,555-4701,2023-06-14
C01481,Oscar,Young,oscar.young@example.com,555-7277,2023-06-20
C01482,Carol,Allen,carol.allen@example.com,555-5722,2023-03-13
C01483,Grace,King,grace.king@example.com,555-6056,2023-03-29
C01484,Oscar,Walker,oscar.walker@example.com,555-1894,2023-12-21
C01485,David,Miller,david.miller@example.com,555-9926,2023-07-10
C01486,Pam,Scott,pam.scott@example.com,555-4172,2023-01-16
C01487,Nina,Baker,nina.baker@example.com,555-9987,2023-01-07
C01488,Nina,Hall,nina.hall@example.com,555-4937,2023-06-30
C01489,Frank,Brown,frank.brown@example.com,555-5890,2023-03-06
C01490,Nina,Allen,nina.allen@example.com,555-3003,2023-05-17
C01491,Carol,Johnson,carol.johnson@example.com,555-6267,2023-08-25
C01492,Mike,Brown,mike.brown@example.com,555-2139,2023-06-01
C01493,Mike,Taylor,mike.taylor@example.com,555-2200,2023-04-18
C01494,David,Young,david.young@example.com,555-5362,2023-12-08
C01495,Carol,Allen,carol.allen@example.com,555-6376,2023-10-26
C01496,Jack,Young,jack.young@example.com,555-5066,2023-06-11
C01497,Nina,Smith,nina.smith@example.com,555-7704,2023-04-08
C01498,Frank,Walker,frank.walker@example.com,555-3451,2023-12-08
C01499,Pam,Scott,pam.scott@example.com,555-4709,2023-11-28
C01500,Oscar,Hill,oscar.hill@example.com,555-2668,2023-03-20
C01501,Ivy,Lee,ivy.lee@example.com,555-9762,2023-08-05
C01502,Grace,King,grace.king@example.com,555-2583,2023-02-10
C01503,David,Taylor,david.taylor@example.com,555-4387,2023-05-14
C01504,Jack,Lee,jack.lee@example.com,555-9140,2023-05-14
C01505,David,Anderson,david.anderson@example.com,555-7440,2023-09-07
C01506,Laura,Scott,laura.scott@example.com,555-4048,2023-10-19
C01507,Carol,Lee,carol.lee@example.com,555-7720,2023-11-11
C01508,Nina,King,nina.king@example.com,555-7246,2023-10-17
C01509,Pam,Lee,pam.lee@example.com,555-9498,2023-07-06
C01510,Nina,Young,nina.young@example.com,555-6983,2023-06-07
C01511,Pam,Brown,pam.brown@example.com,555-2500,2023-04-22
C01512,Nina,Brown,nina.brown@example.com,555-6193,2023-06-19
C01513,Nina,Johnson,nina.johnson@example.com,555-4565,2023-02-22
C01514,David,Brown,david.brown@example.com,555-7945,2023-07-22
C01515,Jack,Walker,jack.walker@example.com,555-1046,2023-02-15
C01516,Jack,Hill,jack.hill@example.com,555-2410,2023-07-21
C01517,Carol,Hill,carol.hill@example.com,555-1842,2023-07-18
C01518,Grace,Johnson,grace.johnson@example.com,555-4583,2023-10-19
C01519,Carol,Allen,carol.allen@example.com,555-9644,2023-04-01
C01520,Grace,Brown,grace.brown@example.com,555-6304,2023-09-15
C01521,Carol,Taylor,carol.taylor@example.com,555-1760,2023-02-20
C01522,Laura,Lee,laura.lee@example.com,555-2437,2023-03-04
C01523,Eve,Brown,eve.brown@example.com,555-9379,2023-12-23
C01524,Eve,Lee,eve.lee@example.com,555-2797,2023-11-17
C01525,Grace,King,grace.king@example.com,555-5055,2023-08-11
C01526,Laura,Hall,laura.hall@example.com,555-1293,2023-08-02
C01527,Nina,Brown,nina.brown@example.com,555-2281,2023-03-18
C01528,Frank,Walker,frank.walker@example.com,555-1821,2023-11-27
C01529,Bob,Smith,bob.smith@example.com,555-9911,2023-04-28
C01530,Hank,King,hank.king@example.com,555-7275,2023-02-20
C01531,Nina,Anderson,nina.anderson@example.com,555-8655,2023-07-22
C01532,Mike,Johnson,mike.johnson@example.com,555-9640,2023-02-02
C01533,David,Brown,david.brown@example.com,555-2367,2023-05-16
C01534,Frank,Baker,frank.baker@example.com,555-3600,2023-08-27
C01535,Alice,Johnson,alice.johnson@example.com,555-3974,2023-10-13
C01536,Jack,Taylor,jack.taylor@example.com,555-4054,2023-05-28
C01537,Ivy,Taylor,ivy.taylor@example.com,555-2891,2023-05-04
C01538,Frank,Baker,frank.baker@example.com,555-8117,2023-12-19
C01539,Grace,Baker,grace.baker@example.com,555-6778,2023-10-07
C01540,Laura,King,laura.king@example.com,555-9375,2023-02-02
C01541,David,King,david.king@example.com,555-1092,2023-06-10
C01542,Alice,Miller,alice.miller@example.com,555-6545,2023-01-21
C01543,Jack,Baker,jack.baker@example.com,555-4818,2023-07-07
C01544,Pam,King,pam.king@example.com,555-1599,2023-03-12
C01545,Hank,Smith,hank.smith@example.com,555-9420,2023-09-09
C01546,Eve,Baker,eve.baker@example.com,555-5630,2023-06-20
C01547,Carol,Lee,carol.lee@example.com,555-4714,2023-03-13
C01548,Alice,Anderson,alice.anderson@example.com,555-1762,2023-10-31
C01549,Laura,Allen,laura.allen@example.com,555-1007,2023-05-01
C01550,Bob,Miller,bob.miller@example.com,555-6525,2023-12-15
C01551,Bob,Young,bob.young@example.com,555-1190,2023-12-31
C01552,Grace,Young,grace.young@example.com,555-6015,2023-10-12
C01553,Frank,Hall,frank.hall@example.com,555-9163,2023-04-01
C01554,Eve,Anderson,eve.anderson@example.com,555-7247,2023-06-01
C01555,Mike,Hall,mike.hall@example.com,555-9783,2023-07-10
C01556,Ivy,Hall,ivy.hall@example.com,555-9210,2023-04-10
C01557,Mike,Smith,mike.smith@example.com,555-9372,2023-03-14
C01558,Carol,Hill,carol.hill@example.com,555-5461,2023-11-14
C01559,Oscar,Brown,oscar.brown@example.com,555-7582,2023-10-18
C01560,Alice,Hill,alice.hill@example.com,555-7004,2023-06-13
C01561,Frank,Brown,frank.brown@example.com,555-5758,2023-12-18
C01562,Carol,Lee,carol.lee@example.com,555-1426,2023-10-10
C01563,Hank,Johnson,hank.johnson@example.com,555-2328,2023-12-20
C01564,Grace,Taylor,grace.taylor@example.com,555-8983,2023-02-13
C01565,David,Young,david.young@example.com,555-4890,2023-04-02
C01566,Frank,Miller,frank.miller@example.com,555-8669,2023-09-13
C01567,Laura,Smith,laura.smith@example.com,555-8371,2023-06-07
C01568,Mike,King,mike.king@example.com,555-5995,2023-08-03
C01569,Frank,Anderson,frank.anderson@example.com,555-3669,2023-03-30
C01570,Carol,Johnson,carol.johnson@example.com,555-8584,2023-08-26
C01571,Jack,Miller,jack.miller@example.com,555-8869,2023-02-01
C01572,Carol,Smith,carol.smith@example.com,555-4189,2023-11-15
C01573,Oscar,Hall,oscar.hall@example.com,555-7001,2023-12-23
C01574,Oscar,Hill,oscar.hill@example.com,555-3080,2023-07-16
C01575,Oscar,Hill,oscar.hill@example.com,555-9969,2023-10-25
C01576,Mike,Smith,mike.smith@example.com,555-8747,2023-05-17
C01577,David,Lee,david.lee@example.com,555-9412,2023-09-15
C01578,Frank,Scott,frank.scott@example.com,555-4620,2023-01-18
C01579,Eve,Miller,eve.miller@example.com,555-9128,2023-08-19
C01580,Mike,Allen,mike.allen@example.com,555-4612,2023-05-26
C01581,Jack,Young,jack.young@example.com,555-4637,2023-04-26
C01582,Grace,Young,grace.young@example.com,555-2463,2023-03-13
C01583,Ivy,Young,ivy.young@example.com,555-4023,2023-03-20
C01584,Mike,King,mike.king@example.com,555-8570,2023-03-10
C01585,Laura,Johnson,laura.johnson@example.com,555-4210,2023-04-26
C01586,Hank,Taylor,hank.taylor@example.com,555-4933,2023-02-16
C01587,Frank,Anderson,frank.anderson@example.com,555-5879,2023-08-25
C01588,Mike,Hall,mike.hall@example.com,555-6141,2023-02-19
C01589,Carol,Baker,carol.baker@example.com,555-7411,2023-07-05
C01590,Nina,Hall,nina.hall@example.com,555-1887,2023-05-27
C01591,Frank,Young,frank.young@example.com,555-4174,2023-11-16
C01592,Alice,Anderson,alice.anderson@example.com,555-1923,2023-07-19
C01593,Frank,Hill,frank.hill@example.com,555-5861,2023-07-15
C01594,Bob,Young,bob.young@example.com,555-8254,2023-05-23
C01595,Mike,Johnson,mike.johnson@example.com,555-2350,2023-05-24
C01596,Ivy,Hill,ivy.hill@example.com,555-4073,2023-07-31
C01597,Bob,Walker,bob.walker@example.com,555-3744,2023-12-30
C01598,Grace,Anderson,grace.anderson@example.com,555-8151,2023-03-31
C01599,Carol,Hill,carol.hill@example.com,555-4338,2023-03-31
C01600,Eve,Hall,eve.hall@example.com,555-3401,2023-01-11
C01601,Carol,Miller,carol.miller@example.com,555-9422,2023-09-06
C01602,Jack,Miller,jack.miller@example.com,555-6005,2023-06-15
C01603,Pam,Miller,pam.miller@example.com,555-6872,2023-09-13
C01604,David,Baker,david.baker@example.com,555-5848,2023-04-05
C01605,David,Johnson,david.johnson@example.com,555-7301,2023-05-06
C01606,Pam,Brown,pam.brown@example.com,555-5766,2023-02-04
C01607,Alice,Miller,alice.miller@example.com,555-7970,2023-08-09
C01608,Nina,Johnson,nina.johnson@example.com,555-9776,2023-12-25
C01609,Alice,Smith,alice.smith@example.com,555-9904,2023-07-28
C01610,Eve,Anderson,eve.anderson@example.com,555-1972,2023-07-21
C01611,Hank,Brown,hank.brown@example.com,555-5201,2023-08-12
C01612,Jack,Allen,jack.allen@example.com,555-1842,2023-08-25
C01613,Oscar,Baker,oscar.baker@example.com,555-5450,2023-04-06
C01614,Carol,Lee,carol.lee@example.com,555-8357,2023-11-23
C01615,Bob,King,bob.king@example.com,555-6874,2023-12-27
C01616,Eve,Scott,eve.scott@example.com,555-8585,2023-03-09
C01617,Nina,Taylor,nina.taylor@example.com,555-2285,2023-06-01
C01618,Ivy,Scott,ivy.scott@example.com,555-6407,2023-03-08
C01619,Eve,Taylor,eve.taylor@example.com,555-9921,2023-07-01
C01620,Grace,Lee,grace.lee@example.com,555-4007,2023-08-16
C01621,Bob,Anderson,bob.anderson@example.com,555-5515,2023-12-05
C01622,David,Taylor,david.taylor@example.com,555-9325,2023-11-04
C01623,Hank,Anderson,hank.anderson@example.com,555-1399,2023-09-15
C01624,Alice,Young,alice.young@example.com,555-4748,2023-11-24
C01625,Mike,Allen,mike.allen@example.com,555-5302,2023-06-21
C01626,Ivy,Lee,ivy.lee@example.com,555-7362,2023-10-17
C01627,Grace,Baker,grace.baker@example.com,555-4169,2023-07-22
C01628,Hank,Lee,hank.lee@example.com,555-7961,2023-09-25
C01629,Carol,Young,carol.young@example.com,555-3550,2023-11-20
C01630,Laura,Walker,laura.walker@example.com,555-8496,2023-01-19
C01631,Laura,Scott,laura.scott@example.com,555-7561,2023-11-17
C01632,Jack,Lee,jack.lee@example.com,555-5358,2023-05-31
C01633,Jack,King,jack.king@example.com,555-6433,2023-08-11
C01634,Eve,Lee,eve.lee@example.com,555-2166,2023-05-27
C01635,Laura,Hill,laura.hill@example.com,555-3492,2023-03-30
C01636,Mike,Scott,mike.scott@example.com,555-7097,2023-08-11
